Serial_number:
2020436
Project ID:

Location:

LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
Date,Time,ms,LEVEL,TEMPERATURE
8/14/2019,12:45:00 pm,0,2.9863,2.293
8/14/2019,01:00:00 pm,0,2.8345,2.417
8/14/2019,01:15:00 pm,0,2.7095,2.445
8/14/2019,01:30:00 pm,0,2.5745,2.559
8/14/2019,01:45:00 pm,0,2.4339,2.573
8/14/2019,02:00:00 pm,0,2.5355,2.506
8/14/2019,02:15:00 pm,0,2.4767,2.467
8/14/2019,02:30:00 pm,0,2.4586,2.432
8/14/2019,02:45:00 pm,0,2.4045,2.382
8/14/2019,03:00:00 pm,0,2.3652,2.384
8/14/2019,03:15:00 pm,0,2.3326,2.467
8/14/2019,03:30:00 pm,0,2.3102,2.555
8/14/2019,03:45:00 pm,0,2.2884,2.541
8/14/2019,04:00:00 pm,0,2.2395,2.457
8/14/2019,04:15:00 pm,0,2.2187,2.376
8/14/2019,04:30:00 pm,0,2.1790,2.306
8/14/2019,04:45:00 pm,0,2.1494,2.250
8/14/2019,05:00:00 pm,0,2.1216,2.160
8/14/2019,05:15:00 pm,0,2.0799,2.096
8/14/2019,05:30:00 pm,0,2.0694,2.072
8/14/2019,05:45:00 pm,0,2.0518,2.026
8/14/2019,06:00:00 pm,0,2.0534,1.953
8/14/2019,06:15:00 pm,0,2.0161,1.868
8/14/2019,06:30:00 pm,0,1.9757,1.798
8/14/2019,06:45:00 pm,0,1.9648,1.727
8/14/2019,07:00:00 pm,0,1.9250,1.669
8/14/2019,07:15:00 pm,0,1.9282,1.573
8/14/2019,07:30:00 pm,0,1.8830,1.482
8/14/2019,07:45:00 pm,0,1.9058,1.384
8/14/2019,08:00:00 pm,0,1.8959,1.329
8/14/2019,08:15:00 pm,0,1.9001,1.302
8/14/2019,08:30:00 pm,0,1.9006,1.319
8/14/2019,08:45:00 pm,0,1.8808,1.321
8/14/2019,09:00:00 pm,0,1.8750,1.330
8/14/2019,09:15:00 pm,0,1.8375,1.322
8/14/2019,09:30:00 pm,0,1.8066,1.294
8/14/2019,09:45:00 pm,0,1.8370,1.113
8/14/2019,10:00:00 pm,0,1.8247,0.989
8/14/2019,10:15:00 pm,0,1.8210,0.821
8/14/2019,10:30:00 pm,0,1.8435,0.705
8/14/2019,10:45:00 pm,0,1.8357,0.682
8/14/2019,11:00:00 pm,0,1.8615,0.752
8/14/2019,11:15:00 pm,0,1.8679,0.818
8/14/2019,11:30:00 pm,0,1.8530,0.872
8/14/2019,11:45:00 pm,0,1.8664,0.921
8/15/2019,12:00:00 am,0,1.8537,0.953
8/15/2019,12:15:00 am,0,1.8448,0.980
8/15/2019,12:30:00 am,0,1.8438,0.993
8/15/2019,12:45:00 am,0,1.8519,1.000
8/15/2019,01:00:00 am,0,1.8400,1.006
8/15/2019,01:15:00 am,0,1.8583,1.011
8/15/2019,01:30:00 am,0,1.8438,1.020
8/15/2019,01:45:00 am,0,1.8311,1.017
8/15/2019,02:00:00 am,0,1.8362,0.937
8/15/2019,02:15:00 am,0,1.8008,0.738
8/15/2019,02:30:00 am,0,1.7995,0.526
8/15/2019,02:45:00 am,0,1.7932,0.403
8/15/2019,03:00:00 am,0,1.7895,0.204
8/15/2019,03:15:00 am,0,1.7886,0.151
8/15/2019,03:30:00 am,0,1.7774,0.105
8/15/2019,03:45:00 am,0,1.7867,0.074
8/15/2019,04:00:00 am,0,1.7852,0.032
8/15/2019,04:15:00 am,0,1.7678,-0.066
8/15/2019,04:30:00 am,0,1.7276,-0.075
8/15/2019,04:45:00 am,0,1.7313,-0.115
8/15/2019,05:00:00 am,0,1.7068,-0.142
8/15/2019,05:15:00 am,0,1.7018,-0.105
8/15/2019,05:30:00 am,0,1.7356,-0.044
8/15/2019,05:45:00 am,0,1.7503,-0.005
8/15/2019,06:00:00 am,0,1.7565,0.020
8/15/2019,06:15:00 am,0,1.7629,0.035
8/15/2019,06:30:00 am,0,1.7517,0.044
8/15/2019,06:45:00 am,0,1.7661,0.063
8/15/2019,07:00:00 am,0,1.7589,0.084
8/15/2019,07:15:00 am,0,1.7537,0.097
8/15/2019,07:30:00 am,0,1.7617,0.119
8/15/2019,07:45:00 am,0,1.7679,0.148
8/15/2019,08:00:00 am,0,1.7538,0.194
8/15/2019,08:15:00 am,0,1.7473,0.248
8/15/2019,08:30:00 am,0,1.7574,0.334
8/15/2019,08:45:00 am,0,1.7547,0.411
8/15/2019,09:00:00 am,0,1.7503,0.474
8/15/2019,09:15:00 am,0,1.7529,0.574
8/15/2019,09:30:00 am,0,1.7697,0.696
8/15/2019,09:45:00 am,0,1.7806,0.865
8/15/2019,10:00:00 am,0,1.7820,0.921
8/15/2019,10:15:00 am,0,1.7716,0.989
8/15/2019,10:30:00 am,0,1.7764,1.057
8/15/2019,10:45:00 am,0,1.7816,1.214
8/15/2019,11:00:00 am,0,1.7765,1.349
8/15/2019,11:15:00 am,0,1.7932,1.461
8/15/2019,11:30:00 am,0,1.8045,1.507
8/15/2019,11:45:00 am,0,1.8068,1.760
8/15/2019,12:00:00 pm,0,1.8424,2.194
8/15/2019,12:15:00 pm,0,1.8151,2.221
8/15/2019,12:30:00 pm,0,1.8072,2.179
8/15/2019,12:45:00 pm,0,1.8040,2.225
8/15/2019,01:00:00 pm,0,1.8153,2.511
8/15/2019,01:15:00 pm,0,1.8349,3.249
8/15/2019,01:30:00 pm,0,1.8431,3.718
8/15/2019,01:45:00 pm,0,1.8380,3.554
8/15/2019,02:00:00 pm,0,1.8225,3.412
8/15/2019,02:15:00 pm,0,1.8049,3.161
8/15/2019,02:30:00 pm,0,1.7986,3.077
8/15/2019,02:45:00 pm,0,1.7782,2.715
8/15/2019,03:00:00 pm,0,1.7561,2.373
8/15/2019,03:15:00 pm,0,1.7477,2.011
8/15/2019,03:30:00 pm,0,1.7495,1.768
8/15/2019,03:45:00 pm,0,1.7555,1.673
8/15/2019,04:00:00 pm,0,1.7684,1.644
8/15/2019,04:15:00 pm,0,1.7730,1.592
8/15/2019,04:30:00 pm,0,1.7868,1.660
8/15/2019,04:45:00 pm,0,1.7889,1.746
8/15/2019,05:00:00 pm,0,1.7795,1.663
8/15/2019,05:15:00 pm,0,1.7650,1.529
8/15/2019,05:30:00 pm,0,1.7588,1.336
8/15/2019,05:45:00 pm,0,1.7458,1.082
8/15/2019,06:00:00 pm,0,1.7556,0.955
8/15/2019,06:15:00 pm,0,1.7592,0.757
8/15/2019,06:30:00 pm,0,1.7519,0.592
8/15/2019,06:45:00 pm,0,1.7361,0.376
8/15/2019,07:00:00 pm,0,1.7352,0.306
8/15/2019,07:15:00 pm,0,1.7338,0.269
8/15/2019,07:30:00 pm,0,1.7371,0.290
8/15/2019,07:45:00 pm,0,1.7353,0.266
8/15/2019,08:00:00 pm,0,1.7125,0.174
8/15/2019,08:15:00 pm,0,1.7216,0.245
8/15/2019,08:30:00 pm,0,1.7279,0.323
8/15/2019,08:45:00 pm,0,1.7257,0.385
8/15/2019,09:00:00 pm,0,1.7302,0.413
8/15/2019,09:15:00 pm,0,1.7297,0.405
8/15/2019,09:30:00 pm,0,1.7177,0.380
8/15/2019,09:45:00 pm,0,1.7140,0.385
8/15/2019,10:00:00 pm,0,1.7135,0.395
8/15/2019,10:15:00 pm,0,1.7034,0.397
8/15/2019,10:30:00 pm,0,1.6895,0.391
8/15/2019,10:45:00 pm,0,1.6737,0.388
8/15/2019,11:00:00 pm,0,1.6711,0.373
8/15/2019,11:15:00 pm,0,1.6647,0.366
8/15/2019,11:30:00 pm,0,1.6603,0.346
8/15/2019,11:45:00 pm,0,1.6514,0.331
8/16/2019,12:00:00 am,0,1.6467,0.317
8/16/2019,12:15:00 am,0,1.6334,0.309
8/16/2019,12:30:00 am,0,1.6345,0.283
8/16/2019,12:45:00 am,0,1.6183,0.224
8/16/2019,01:00:00 am,0,1.6215,0.222
8/16/2019,01:15:00 am,0,1.6156,0.222
8/16/2019,01:30:00 am,0,1.6155,0.231
8/16/2019,01:45:00 am,0,1.6098,0.234
8/16/2019,02:00:00 am,0,1.6090,0.235
8/16/2019,02:15:00 am,0,1.6019,0.229
8/16/2019,02:30:00 am,0,1.5903,0.207
