"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20954781, SEN S/N: 20954781)","Temp, °C (LGR S/N: 20954781, SEN S/N: 20954781)",Coupler Detached (LGR S/N: 20954781),Coupler Attached (LGR S/N: 20954781),Host Connected (LGR S/N: 20954781),Stopped (LGR S/N: 20954781),End Of File (LGR S/N: 20954781)
7/21/22 9:19,3.5,9.53,,,,,
7/21/22 9:19,9.1,9.68,,,,,
7/21/22 9:19,2.3,9.62,,,,,
7/21/22 9:19,3.4,9.65,,,,,
7/21/22 9:19,3.5,9.64,,,,,
7/21/22 9:19,3.4,9.64,,,,,
7/21/22 9:19,3.5,9.61,,,,,
7/21/22 9:19,3.4,9.61,,,,,
7/21/22 9:19,2.3,9.61,,,,,
7/21/22 9:19,2.2,9.59,,,,,
7/21/22 9:19,2.3,9.59,,,,,
7/21/22 9:19,2.2,9.59,,,,,
7/21/22 9:19,3.4,9.58,,,,,
7/21/22 9:19,2.3,9.59,,,,,
7/21/22 9:19,2.2,9.61,,,,,
7/21/22 9:19,3.5,9.62,,,,,
7/21/22 9:19,3.5,9.62,,,,,
7/21/22 9:19,3.4,9.59,,,,,
7/21/22 9:19,3.4,9.58,,,,,
7/21/22 9:19,3.4,9.57,,,,,
7/21/22 9:19,3.5,9.54,,,,,
7/21/22 9:19,3.4,9.53,,,,,
7/21/22 9:19,2.2,9.54,,,,,
7/21/22 9:19,3.5,9.74,,,,,
7/21/22 9:19,2.2,10.2,,,,,
7/21/22 9:19,3.5,9.99,,,,,
7/21/22 9:19,3.5,9.91,,,,,
7/21/22 9:20,2.2,9.86,,,,,
7/21/22 9:20,2.3,9.85,,,,,
7/21/22 9:20,3.5,9.82,,,,,
7/21/22 9:20,2.2,9.8,,,,,
7/21/22 9:20,2.2,9.78,,,,,
7/21/22 9:20,3.5,9.75,,,,,
7/21/22 9:20,3.5,9.74,,,,,
7/21/22 9:20,3.4,9.74,,,,,
7/21/22 9:20,3.5,9.74,,,,,
7/21/22 9:20,2.2,9.74,,,,,
7/21/22 9:20,2.2,9.74,,,,,
7/21/22 9:20,3.4,9.74,,,,,
7/21/22 9:20,3.4,9.74,,,,,
7/21/22 9:20,3.8,9.73,,,,,
7/21/22 9:20,3.5,9.73,,,,,
7/21/22 9:20,2.2,9.69,,,,,
7/21/22 9:20,3.4,9.69,,,,,
7/21/22 9:20,3.5,9.68,,,,,
7/21/22 9:20,3.4,9.64,,,,,
7/21/22 9:20,2.2,9.63,,,,,
7/21/22 9:20,2.2,9.56,,,,,
7/21/22 9:20,2.2,9.54,,,,,
7/21/22 9:20,3.5,9.52,,,,,
7/21/22 9:20,3.5,9.49,,,,,
7/21/22 9:20,2.2,9.51,,,,,
7/21/22 9:20,2.2,9.51,,,,,
7/21/22 9:20,3.5,9.48,,,,,
7/21/22 9:20,2.2,9.46,,,,,
7/21/22 9:20,2.2,9.42,,,,,
7/21/22 9:20,2.2,9.35,,,,,
7/21/22 9:20,2.2,9.31,,,,,
7/21/22 9:20,2.2,9.22,,,,,
7/21/22 9:20,2.2,9.12,,,,,
7/21/22 9:20,2.2,9.11,,,,,
7/21/22 9:20,2.2,9.05,,,,,
7/21/22 9:20,2.2,9.01,,,,,
7/21/22 9:20,2.2,8.99,,,,,
7/21/22 9:20,3.5,8.96,,,,,
7/21/22 9:20,2.2,8.96,,,,,
7/21/22 9:20,2.2,8.96,,,,,
7/21/22 9:20,2.2,8.83,,,,,
7/21/22 9:20,3.5,8.76,,,,,
7/21/22 9:20,2.2,8.72,,,,,
7/21/22 9:20,2.2,8.69,,,,,
7/21/22 9:20,2.3,8.68,,,,,
7/21/22 9:20,2.2,8.78,,,,,
7/21/22 9:20,2.2,8.75,,,,,
7/21/22 9:20,3.5,8.83,,,,,
7/21/22 9:20,2.2,8.83,,,,,
7/21/22 9:20,2,8.74,,,,,
7/21/22 9:20,3.8,8.69,,,,,
7/21/22 9:20,2.2,8.74,,,,,
7/21/22 9:20,2.2,8.76,,,,,
7/21/22 9:20,3.5,8.83,,,,,
7/21/22 9:20,2.2,8.81,,,,,
7/21/22 9:20,2.2,8.8,,,,,
7/21/22 9:20,2.2,8.83,,,,,
7/21/22 9:20,3.5,8.84,,,,,
7/21/22 9:20,3.5,8.88,,,,,
7/21/22 9:20,3.4,8.81,,,,,
7/21/22 9:21,3.5,8.79,,,,,
7/21/22 9:21,3.5,8.76,,,,,
7/21/22 9:21,3.4,8.73,,,,,
7/21/22 9:21,2.2,8.74,,,,,
7/21/22 9:21,3.5,8.76,,,,,
7/21/22 9:21,3.4,8.75,,,,,
7/21/22 9:21,3.5,8.72,,,,,
7/21/22 9:21,3.5,8.7,,,,,
7/21/22 9:21,3.4,8.65,,,,,
7/21/22 9:21,3.5,8.62,,,,,
7/21/22 9:21,2.2,8.65,,,,,
7/21/22 9:21,2.3,8.63,,,,,
7/21/22 9:21,2.3,8.54,,,,,
7/21/22 9:21,3.4,8.53,,,,,
7/21/22 9:21,3.5,8.47,,,,,
7/21/22 9:21,2.2,8.48,,,,,
7/21/22 9:21,2.2,8.37,,,,,
7/21/22 9:21,2.2,8.31,,,,,
7/21/22 9:21,3.5,8.28,,,,,
7/21/22 9:21,3.5,8.27,,,,,
7/21/22 9:21,2.3,8.3,,,,,
7/21/22 9:21,3.5,8.21,,,,,
7/21/22 9:21,2.2,8.16,,,,,
7/21/22 9:21,3.4,8.13,,,,,
7/21/22 9:21,3.5,8.12,,,,,
7/21/22 9:21,3.5,8.09,,,,,
7/21/22 9:21,3.4,7.96,,,,,
7/21/22 9:21,2.2,7.89,,,,,
7/21/22 9:21,3.4,7.78,,,,,
7/21/22 9:21,3.5,7.86,,,,,
7/21/22 9:21,2.2,7.8,,,,,
7/21/22 9:21,3.4,7.83,,,,,
7/21/22 9:21,3.5,7.85,,,,,
7/21/22 9:21,3.5,7.75,,,,,
7/21/22 9:21,3.4,7.7,,,,,
7/21/22 9:21,3.5,7.8,,,,,
7/21/22 9:21,2.2,7.85,,,,,
7/21/22 9:21,3.4,7.84,,,,,
7/21/22 9:21,3.4,7.71,,,,,
7/21/22 9:21,2.2,7.73,,,,,
7/21/22 9:21,2.2,7.75,,,,,
7/21/22 9:21,3.4,7.74,,,,,
7/21/22 9:21,3.5,7.75,,,,,
7/21/22 9:21,3.5,7.78,,,,,
7/21/22 9:21,3.5,7.84,,,,,
7/21/22 9:21,3.5,7.85,,,,,
7/21/22 9:21,3.4,7.89,,,,,
7/21/22 9:21,3.5,7.88,,,,,
7/21/22 9:21,3.5,7.84,,,,,
7/21/22 9:21,3.5,7.89,,,,,
7/21/22 9:21,3.5,7.91,,,,,
7/21/22 9:21,2.2,7.92,,,,,
7/21/22 9:21,24.7,5.79,,,,,
7/21/22 9:21,15.2,6.1,,,,,
7/21/22 9:21,16.2,6.47,,,,,
7/21/22 9:21,20.1,5.4,,,,,
7/21/22 9:21,14.1,5.22,,,,,
7/21/22 9:21,14.1,5.3,,,,,
7/21/22 9:21,14,5.23,,,,,
7/21/22 9:21,14,5.21,,,,,
7/21/22 9:22,13.8,5.19,,,,,
7/21/22 9:22,13.8,5.05,,,,,
7/21/22 9:22,13.8,5.07,,,,,
7/21/22 9:22,5.6,5.28,,,,,
7/21/22 9:22,5.9,5.49,,,,,
7/21/22 9:22,13.8,5.02,,,,,
7/21/22 9:22,13.6,4.98,,,,,
7/21/22 9:22,6,5.02,,,,,
7/21/22 9:22,5.7,5.23,,,,,
7/21/22 9:22,5.9,5.38,,,,,
7/21/22 9:22,5.9,5.5,,,,,
7/21/22 9:22,5.8,5.34,,,,,
7/21/22 9:22,13.6,4.97,,,,,
7/21/22 9:22,13.5,4.93,,,,,
7/21/22 9:22,13.6,4.92,,,,,
7/21/22 9:22,13.6,4.9,,,,,
7/21/22 9:22,13.5,4.85,,,,,
7/21/22 9:22,13.5,4.85,,,,,
7/21/22 9:22,13.5,4.86,,,,,
7/21/22 9:22,13.5,4.85,,,,,
7/21/22 9:22,13.5,4.83,,,,,
7/21/22 9:22,13.5,4.85,,,,,
7/21/22 9:22,13.5,4.83,,,,,
7/21/22 9:22,13.5,4.82,,,,,
7/21/22 9:22,13.5,4.82,,,,,
7/21/22 9:22,13.5,4.82,,,,,
7/21/22 9:22,13.5,4.8,,,,,
7/21/22 9:22,13.6,4.8,,,,,
7/21/22 9:22,13.6,4.8,,,,,
7/21/22 9:22,13.6,4.8,,,,,
7/21/22 9:22,13.5,4.81,,,,,
7/21/22 9:22,13.5,4.77,,,,,
7/21/22 9:22,13.5,4.79,,,,,
7/21/22 9:22,13.5,4.79,,,,,
7/21/22 9:22,13.6,4.76,,,,,
7/21/22 9:22,13.5,4.77,,,,,
7/21/22 9:22,13.5,4.8,,,,,
7/21/22 9:22,13.5,4.76,,,,,
7/21/22 9:22,13.5,4.77,,,,,
7/21/22 9:22,13.6,4.77,,,,,
7/21/22 9:22,13.6,4.76,,,,,
7/21/22 9:22,13.5,4.75,,,,,
7/21/22 9:22,13.6,4.76,,,,,
7/21/22 9:22,13.6,4.75,,,,,
7/21/22 9:22,13.5,4.74,,,,,
7/21/22 9:22,13.5,4.75,,,,,
7/21/22 9:22,13.6,4.76,,,,,
7/21/22 9:22,13.5,4.74,,,,,
7/21/22 9:22,13.6,4.74,,,,,
7/21/22 9:22,13.6,4.75,,,,,
7/21/22 9:22,13.5,4.77,,,,,
7/21/22 9:22,13.5,4.74,,,,,
7/21/22 9:22,13.6,4.74,,,,,
7/21/22 9:22,13.6,4.74,,,,,
7/21/22 9:22,13.6,4.72,,,,,
7/21/22 9:22,13.6,4.72,,,,,
7/21/22 9:22,13.6,4.72,,,,,
7/21/22 9:22,13.6,4.7,,,,,
7/21/22 9:22,13.6,4.72,,,,,
7/21/22 9:22,13.6,4.75,,,,,
7/21/22 9:23,13.5,4.72,,,,,
7/21/22 9:23,13.5,4.72,,,,,
7/21/22 9:23,13.5,4.72,,,,,
7/21/22 9:23,13.6,4.71,,,,,
7/21/22 9:23,13.6,4.71,,,,,
7/21/22 9:23,13.6,4.71,,,,,
7/21/22 9:23,13.6,4.71,,,,,
7/21/22 9:23,13.6,4.69,,,,,
7/21/22 9:23,13.5,4.7,,,,,
7/21/22 9:23,13.6,4.74,,,,,
7/21/22 9:23,13.5,4.7,,,,,
7/21/22 9:23,13.6,4.71,,,,,
7/21/22 9:23,13.5,4.7,,,,,
7/21/22 9:23,13.5,4.7,,,,,
7/21/22 9:23,13.6,4.71,,,,,
7/21/22 9:23,13.6,4.69,,,,,
7/21/22 9:23,13.6,4.71,,,,,
7/21/22 9:23,13.5,4.7,,,,,
7/21/22 9:23,13.6,4.7,,,,,
7/21/22 9:23,13.6,4.67,,,,,
7/21/22 9:23,13.6,4.69,,,,,
7/21/22 9:23,13.6,4.69,,,,,
7/21/22 9:23,13.6,4.69,,,,,
7/21/22 9:23,13.6,4.69,,,,,
7/21/22 9:23,13.6,4.67,,,,,
7/21/22 9:23,13.5,4.7,,,,,
7/21/22 9:23,13.5,4.7,,,,,
7/21/22 9:23,13.6,4.67,,,,,
7/21/22 9:23,13.6,4.69,,,,,
7/21/22 9:23,13.6,4.69,,,,,
7/21/22 9:23,13.6,4.67,,,,,
7/21/22 9:23,13.6,4.69,,,,,
7/21/22 9:23,13.6,4.67,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.67,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.67,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.65,,,,,
7/21/22 9:23,13.6,4.65,,,,,
7/21/22 9:23,13.6,4.64,,,,,
7/21/22 9:23,13.6,4.65,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.65,,,,,
7/21/22 9:23,13.6,4.65,,,,,
7/21/22 9:23,13.6,4.65,,,,,
7/21/22 9:23,13.6,4.65,,,,,
7/21/22 9:23,13.6,4.66,,,,,
7/21/22 9:23,13.6,4.65,,,,,
7/21/22 9:23,13.6,4.65,,,,,
7/21/22 9:23,13.6,4.65,,,,,
7/21/22 9:23,13.6,4.65,,,,,
7/21/22 9:24,13.6,4.65,,,,,
7/21/22 9:24,13.6,4.65,,,,,
7/21/22 9:24,13.6,4.65,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.65,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.65,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.65,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.65,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.61,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.61,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.64,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.61,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.61,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.61,,,,,
7/21/22 9:24,13.6,4.61,,,,,
7/21/22 9:24,13.6,4.61,,,,,
7/21/22 9:24,13.6,4.61,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.62,,,,,
7/21/22 9:24,13.6,4.61,,,,,
7/21/22 9:24,13.6,4.6,,,,,
7/21/22 9:24,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.62,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:25,13.6,4.6,,,,,
7/21/22 9:25,13.6,4.59,,,,,
7/21/22 9:25,13.6,4.61,,,,,
7/21/22 9:26,13.6,4.61,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.61,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.61,,,,,
7/21/22 9:26,13.6,4.61,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.61,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.59,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.61,,,,,
7/21/22 9:26,13.6,4.61,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.61,,,,,
7/21/22 9:26,13.6,4.59,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.59,,,,,
7/21/22 9:26,13.6,4.61,,,,,
7/21/22 9:26,13.6,4.59,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.61,,,,,
7/21/22 9:26,13.6,4.59,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.59,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:26,13.6,4.59,,,,,
7/21/22 9:26,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.59,,,,,
7/21/22 9:27,13.6,4.59,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.59,,,,,
7/21/22 9:27,13.6,4.61,,,,,
7/21/22 9:27,13.6,4.61,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.61,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.61,,,,,
7/21/22 9:27,13.6,4.61,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.59,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.58,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.61,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.61,,,,,
7/21/22 9:27,13.6,4.61,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.61,,,,,
7/21/22 9:27,13.6,4.61,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.61,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:27,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.61,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.61,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.59,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.61,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.61,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.61,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.61,,,,,
7/21/22 9:28,13.6,4.6,,,,,
7/21/22 9:28,13.6,4.61,,,,,
7/21/22 9:28,13.6,4.61,,,,,
