fecha,valor
2022-06-01 00:00:00,0.000000
2022-06-01 00:05:00,0.000000
2022-06-01 00:10:00,0.000000
2022-06-01 00:15:00,0.000000
2022-06-01 00:20:00,0.000000
2022-06-01 00:25:00,0.000000
2022-06-01 00:30:00,0.000000
2022-06-01 00:35:00,0.000000
2022-06-01 00:40:00,0.000000
2022-06-01 00:45:00,0.000000
2022-06-01 00:50:00,0.000000
2022-06-01 00:55:00,0.000000
2022-06-01 01:00:00,0.000000
2022-06-01 01:05:00,0.000000
2022-06-01 01:10:00,0.000000
2022-06-01 01:15:00,0.000000
2022-06-01 01:20:00,0.000000
2022-06-01 01:25:00,0.000000
2022-06-01 01:30:00,0.000000
2022-06-01 01:35:00,0.000000
2022-06-01 01:40:00,0.000000
2022-06-01 01:45:00,0.000000
2022-06-01 01:50:00,0.000000
2022-06-01 01:55:00,0.000000
2022-06-01 02:00:00,0.000000
2022-06-01 02:05:00,0.000000
2022-06-01 02:10:00,0.000000
2022-06-01 02:15:00,0.000000
2022-06-01 02:20:00,0.000000
2022-06-01 02:25:00,0.000000
2022-06-01 02:30:00,0.000000
2022-06-01 02:35:00,0.000000
2022-06-01 02:40:00,0.000000
2022-06-01 02:45:00,0.000000
2022-06-01 02:50:00,0.000000
2022-06-01 02:55:00,0.000000
2022-06-01 03:00:00,0.000000
2022-06-01 03:05:00,0.000000
2022-06-01 03:10:00,0.000000
2022-06-01 03:15:00,0.000000
2022-06-01 03:20:00,0.000000
2022-06-01 03:25:00,0.000000
2022-06-01 03:30:00,0.000000
2022-06-01 03:35:00,0.000000
2022-06-01 03:40:00,0.000000
2022-06-01 03:45:00,0.000000
2022-06-01 03:50:00,0.000000
2022-06-01 03:55:00,0.000000
2022-06-01 04:00:00,0.000000
2022-06-01 04:05:00,0.000000
2022-06-01 04:10:00,0.000000
2022-06-01 04:15:00,0.000000
2022-06-01 04:20:00,0.000000
2022-06-01 04:25:00,0.000000
2022-06-01 04:30:00,0.000000
2022-06-01 04:35:00,0.000000
2022-06-01 04:40:00,0.028000
2022-06-01 04:45:00,0.000000
2022-06-01 04:50:00,0.000000
2022-06-01 04:55:00,0.000000
2022-06-01 05:00:00,0.000000
2022-06-01 05:05:00,0.000000
2022-06-01 05:10:00,0.000000
2022-06-01 05:15:00,0.000000
2022-06-01 05:20:00,0.000000
2022-06-01 05:25:00,0.000000
2022-06-01 05:30:00,0.000000
2022-06-01 05:35:00,0.000000
2022-06-01 05:40:00,0.000000
2022-06-01 05:45:00,0.000000
2022-06-01 05:50:00,0.000000
2022-06-01 05:55:00,0.000000
2022-06-01 06:00:00,0.000000
2022-06-01 06:05:00,0.067000
2022-06-01 06:10:00,1.368000
2022-06-01 06:15:00,4.282000
2022-06-01 06:20:00,6.887000
2022-06-01 06:25:00,10.594000
2022-06-01 06:30:00,14.041000
2022-06-01 06:35:00,17.155000
2022-06-01 06:40:00,20.542000
2022-06-01 06:45:00,25.403000
2022-06-01 06:50:00,31.892000
2022-06-01 06:55:00,40.955000
2022-06-01 07:00:00,48.988000
2022-06-01 07:05:00,54.863000
2022-06-01 07:10:00,64.770000
2022-06-01 07:15:00,87.208000
2022-06-01 07:20:00,125.711000
2022-06-01 07:25:00,169.961000
2022-06-01 07:30:00,191.132000
2022-06-01 07:35:00,163.964000
2022-06-01 07:40:00,131.012000
2022-06-01 07:45:00,128.956000
2022-06-01 07:50:00,223.409000
2022-06-01 07:55:00,333.018000
2022-06-01 08:00:00,308.284000
2022-06-01 08:05:00,448.485000
2022-06-01 08:10:00,302.604000
2022-06-01 08:15:00,211.308000
2022-06-01 08:20:00,261.717000
2022-06-01 08:25:00,242.309000
2022-06-01 08:30:00,235.972000
2022-06-01 08:35:00,221.494000
2022-06-01 08:40:00,245.573000
2022-06-01 08:45:00,233.979000
2022-06-01 08:50:00,213.088000
2022-06-01 08:55:00,205.196000
2022-06-01 09:00:00,142.766000
2022-06-01 09:05:00,142.214000
2022-06-01 09:10:00,188.132000
2022-06-01 09:15:00,190.561000
2022-06-01 09:20:00,187.292000
2022-06-01 09:25:00,273.972000
2022-06-01 09:30:00,211.849000
2022-06-01 09:35:00,248.327000
2022-06-01 09:40:00,187.655000
2022-06-01 09:45:00,114.176000
2022-06-01 09:50:00,154.644000
2022-06-01 09:55:00,222.969000
2022-06-01 10:00:00,164.640000
2022-06-01 10:05:00,195.705000
2022-06-01 10:10:00,262.514000
2022-06-01 10:15:00,312.620000
2022-06-01 10:20:00,351.319000
2022-06-01 10:25:00,372.590000
2022-06-01 10:30:00,295.551000
2022-06-01 10:35:00,275.050000
2022-06-01 10:40:00,221.186000
2022-06-01 10:45:00,244.522000
2022-06-01 10:50:00,326.522000
2022-06-01 10:55:00,350.363000
2022-06-01 11:00:00,311.829000
2022-06-01 11:05:00,350.138000
2022-06-01 11:10:00,271.941000
2022-06-01 11:15:00,223.751000
2022-06-01 11:20:00,194.371000
2022-06-01 11:25:00,149.761000
2022-06-01 11:30:00,194.510000
2022-06-01 11:35:00,144.295000
2022-06-01 11:40:00,221.087000
2022-06-01 11:45:00,340.075000
2022-06-01 11:50:00,244.196000
2022-06-01 11:55:00,328.418000
2022-06-01 12:00:00,222.949000
2022-06-01 12:05:00,163.125000
2022-06-01 12:10:00,353.533000
2022-06-01 12:15:00,517.215000
2022-06-01 12:20:00,518.066000
2022-06-01 12:25:00,455.659000
2022-06-01 12:30:00,531.071000
2022-06-01 12:35:00,639.994000
2022-06-01 12:40:00,550.051000
2022-06-01 12:45:00,830.107000
2022-06-01 12:50:00,577.554000
2022-06-01 12:55:00,420.300000
2022-06-01 13:00:00,538.221000
2022-06-01 13:05:00,482.035000
2022-06-01 13:10:00,651.139000
2022-06-01 13:15:00,674.916000
2022-06-01 13:20:00,641.002000
2022-06-01 13:25:00,721.444000
2022-06-01 13:30:00,579.512000
2022-06-01 13:35:00,547.608000
2022-06-01 13:40:00,374.859000
2022-06-01 13:45:00,312.753000
2022-06-01 13:50:00,276.306000
2022-06-01 13:55:00,194.559000
2022-06-01 14:00:00,208.424000
2022-06-01 14:05:00,186.837000
2022-06-01 14:10:00,124.922000
2022-06-01 14:15:00,77.510000
2022-06-01 14:20:00,121.091000
2022-06-01 14:25:00,196.041000
2022-06-01 14:30:00,207.825000
2022-06-01 14:35:00,212.123000
2022-06-01 14:40:00,194.215000
2022-06-01 14:45:00,197.574000
2022-06-01 14:50:00,266.521000
2022-06-01 14:55:00,425.006000
2022-06-01 15:00:00,549.569000
2022-06-01 15:05:00,414.026000
2022-06-01 15:10:00,218.829000
2022-06-01 15:15:00,205.970000
2022-06-01 15:20:00,265.967000
2022-06-01 15:25:00,307.478000
2022-06-01 15:30:00,223.434000
2022-06-01 15:35:00,113.646000
